2020-03-05,102.619
2020-03-06,102.619
2020-03-07,102.619
2020-03-08,102.619
2020-03-09,102.619
2020-03-10,102.619
2020-03-11,102.619
2020-03-12,102.619
2020-03-13,102.619
2020-03-14,102.619
2020-03-15,102.619
2020-03-16,102.619
2020-03-17,102.619
2020-03-18,102.619
2020-03-19,102.619
2020-03-20,102.619
2020-03-21,102.619
2020-03-22,102.619
2020-03-23,102.619
2020-03-24,102.619
2020-03-25,102.619
2020-03-26,102.619
2020-03-27,102.619
2020-03-28,102.619
2020-03-29,102.619
2020-03-30,102.619
2020-03-31,102.619
2020-04-01,102.619
2020-04-02,102.619
2020-04-03,102.619
2020-04-04,102.619
2020-04-05,102.619
2020-04-06,102.619
2020-04-07,102.619
2020-04-08,102.619
2020-04-09,102.619
2020-04-10,102.619
2020-04-11,102.619
2020-04-12,102.619
2020-04-13,102.619
2020-04-14,102.619
2020-04-15,102.619
2020-04-16,102.619
2020-04-17,102.619
2020-04-18,102.619
2020-04-19,102.619
2020-04-20,102.619
2020-04-21,102.619
2020-04-22,102.619
2020-04-23,102.619
2020-04-24,102.619
2020-04-25,102.619
2020-04-26,102.619
2020-04-27,102.619
2020-04-28,102.619
2020-04-29,102.619
2020-04-30,102.619
2020-05-01,102.619
2020-05-02,102.619
2020-05-03,102.619
2020-05-04,102.619
2020-05-05,102.619
2020-05-06,102.619
2020-05-07,102.619
2020-05-08,102.619
2020-05-09,102.619
2020-05-10,102.619
2020-05-11,102.619
2020-05-12,102.619
2020-05-13,102.619
2020-05-14,102.619
2020-05-15,102.619
2020-05-16,102.619
2020-05-17,102.619
2020-05-18,102.619
2020-05-19,102.619
2020-05-20,102.619
2020-05-21,102.619
2020-05-22,102.619
2020-05-23,102.619
2020-05-24,102.619
2020-05-25,102.619
2020-05-26,102.619
2020-05-27,102.619
2020-05-28,102.619
2020-05-29,102.619
2020-05-30,102.619
2020-05-31,102.619
2020-06-01,102.619
2020-06-02,102.619
2020-06-03,102.619
2020-06-04,102.619
2020-06-05,102.619
2020-06-06,102.619
2020-06-07,102.619
2020-06-08,102.619
2020-06-09,102.619
2020-06-10,102.619
2020-06-11,102.619
2020-06-12,102.619
2020-06-13,102.619
2020-06-14,102.619
2020-06-15,102.619
2020-06-16,102.619
2020-06-17,102.619
2020-06-18,102.619
2020-06-19,102.619
2020-06-20,102.619
2020-06-21,102.619
2020-06-22,102.619
2020-06-23,102.619
2020-06-24,102.619
2020-06-25,102.619
2020-06-26,102.619
2020-06-27,102.619
2020-06-28,102.619
2020-06-29,102.619
2020-06-30,102.619
2020-07-01,102.619
2020-07-02,102.619
2020-07-03,102.619
2020-07-04,102.619
2020-07-05,102.619
2020-07-06,102.619
2020-07-07,102.619
2020-07-08,102.619
2020-07-09,102.619
2020-07-10,102.619
2020-07-11,102.619
2020-07-12,102.619
2020-07-13,102.619
2020-07-14,102.619
2020-07-15,102.619
2020-07-16,102.619
2020-07-17,102.619
2020-07-18,102.619
2020-07-19,102.619
2020-07-20,102.619
2020-07-21,102.619
2020-07-22,102.619
2020-07-23,102.619
2020-07-24,102.619
2020-07-25,102.619
2020-07-26,102.619
2020-07-27,102.619
2020-07-28,102.619
2020-07-29,102.619
2020-07-30,102.619
2020-07-31,102.619
2020-08-01,102.619
2020-08-02,102.619
2020-08-03,102.619
2020-08-04,102.619
2020-08-05,102.619
2020-08-06,102.619
2020-08-07,102.619
2020-08-08,102.619
2020-08-09,102.619
2020-08-10,102.619
2020-08-11,102.619
2020-08-12,102.619
2020-08-13,102.619
2020-08-14,102.619
2020-08-15,102.619
2020-08-16,102.619
2020-08-17,102.619
2020-08-18,102.619
2020-08-19,102.619
2020-08-20,102.619
2020-08-21,102.619
2020-08-22,102.619
2020-08-23,102.619
2020-08-24,102.619
2020-08-25,102.619
2020-08-26,102.619
2020-08-27,102.619
2020-08-28,102.619
2020-08-29,102.619
2020-08-30,102.619
2020-08-31,102.619
2020-09-01,102.619
2020-09-02,102.619
2020-09-03,102.619
2020-09-04,102.619
2020-09-05,102.619
2020-09-06,102.619
2020-09-07,102.619
2020-09-08,102.619
2020-09-09,102.619
2020-09-10,102.619
2020-09-11,102.619
2020-09-12,102.619
2020-09-13,102.619
2020-09-14,102.619
2020-09-15,102.619
2020-09-16,102.619
2020-09-17,102.619
2020-09-18,102.619
2020-09-19,102.619
2020-09-20,102.619
2020-09-21,102.619
2020-09-22,102.619
2020-09-23,102.619
2020-09-24,102.619
2020-09-25,102.619
2020-09-26,102.619
2020-09-27,102.619
2020-09-28,102.619
2020-09-29,102.619
2020-09-30,102.619
2020-10-01,102.619
2020-10-02,102.619
2020-10-03,102.619
2020-10-04,102.619
2020-10-05,102.619
2020-10-06,102.619
2020-10-07,102.619
2020-10-08,102.619
2020-10-09,102.619
2020-10-10,102.619
2020-10-11,102.619
2020-10-12,102.619
2020-10-13,102.619
2020-10-14,102.619
2020-10-15,102.619
2020-10-16,102.619
2020-10-17,102.619
2020-10-18,102.619
2020-10-19,102.619
2020-10-20,102.619
2020-10-21,102.619
2020-10-22,102.619
2020-10-23,102.619
2020-10-24,102.619
2020-10-25,102.619
2020-10-26,102.619
2020-10-27,102.619
2020-10-28,102.619
2020-10-29,102.619
2020-10-30,102.619
2020-10-31,102.619
2020-11-01,102.619
2020-11-02,102.619
2020-11-03,102.619
2020-11-04,102.619
2020-11-05,102.619
2020-11-06,102.619
2020-11-07,102.619
2020-11-08,102.619
2020-11-09,102.619
2020-11-10,102.619
2020-11-11,102.619
2020-11-12,102.619
2020-11-13,102.619
2020-11-14,102.619
2020-11-15,102.619
2020-11-16,102.619
2020-11-17,102.619
2020-11-18,102.619
2020-11-19,102.619
2020-11-20,102.619
2020-11-21,102.619
2020-11-22,102.619
2020-11-23,102.619
2020-11-24,102.619
2020-11-25,102.619
2020-11-26,102.619
2020-11-27,102.619
2020-11-28,102.619
2020-11-29,102.619
2020-11-30,102.619
2020-12-01,102.619
2020-12-02,102.619
2020-12-03,102.619
2020-12-04,102.619
2020-12-05,102.619
2020-12-06,102.619
2020-12-07,102.619
2020-12-08,102.619
2020-12-09,102.619
2020-12-10,102.619
2020-12-11,102.619
2020-12-12,102.619
2020-12-13,102.619
2020-12-14,102.619
2020-12-15,102.619
2020-12-16,102.619
2020-12-17,102.619
2020-12-18,102.619
2020-12-19,102.619
2020-12-20,102.619
2020-12-21,102.619
2020-12-22,102.619
2020-12-23,102.619
2020-12-24,102.619
2020-12-25,102.619
2020-12-26,102.619
2020-12-27,102.619
2020-12-28,102.619
2020-12-29,102.619
2020-12-30,102.619
2020-12-31,102.619
2021-01-01,102.619
2021-01-02,102.619
2021-01-03,102.619
2021-01-04,102.619
2021-01-05,102.619
2021-01-06,102.619
2021-01-07,102.619
2021-01-08,102.619
