2020-04-12,0.56
2020-04-13,0.56
2020-04-14,0.56
2020-04-15,0.57
2020-04-16,0.58
2020-04-17,0.59
2020-04-18,0.61
2020-04-19,0.62
2020-04-20,0.63
2020-04-21,0.65
2020-04-22,0.68
2020-04-23,0.72
2020-04-24,0.76
2020-04-25,0.81
2020-04-26,0.86
2020-04-27,0.91
2020-04-28,0.96
2020-04-29,1.02
2020-04-30,1.09
2020-05-01,1.17
2020-05-02,1.23
2020-05-03,1.3
2020-05-04,1.36
2020-05-05,1.44
2020-05-06,1.53
2020-05-07,1.61
2020-05-08,1.6
2020-05-09,1.61
2020-05-10,1.65
2020-05-11,1.7
2020-05-12,1.75
2020-05-13,1.8
2020-05-14,1.8
2020-05-15,1.78
2020-05-16,1.78
2020-05-17,1.74
2020-05-18,1.71
2020-05-19,1.68
2020-05-20,1.66
2020-05-21,1.63
2020-05-22,1.6
2020-05-23,1.56
2020-05-24,1.53
2020-05-25,1.49
2020-05-26,1.46
2020-05-27,1.44
2020-05-28,1.41
2020-05-29,1.39
2020-05-30,1.37
2020-05-31,1.34
2020-06-01,1.32
2020-06-02,1.3
2020-06-03,1.28
2020-06-04,1.26
2020-06-05,1.24
2020-06-06,1.23
2020-06-07,1.22
2020-06-08,1.21
2020-06-09,1.2
2020-06-10,1.19
2020-06-11,1.19
2020-06-12,1.19
2020-06-13,1.18
2020-06-14,1.19
2020-06-15,1.21
2020-06-16,1.23
2020-06-17,1.26
2020-06-18,1.27
2020-06-19,1.3
2020-06-20,1.32
2020-06-21,1.34
2020-06-22,1.34
2020-06-23,1.35
2020-06-24,1.36
2020-06-25,1.36
2020-06-26,1.37
2020-06-27,1.38
2020-06-28,1.39
2020-06-29,1.39
2020-06-30,1.41
2020-07-01,1.42
2020-07-02,1.44
2020-07-03,1.46
2020-07-04,1.47
2020-07-05,1.48
2020-07-06,1.47
2020-07-07,1.45
2020-07-08,1.44
2020-07-09,1.43
2020-07-10,1.42
2020-07-11,1.4
2020-07-12,1.37
2020-07-13,1.35
2020-07-14,1.32
2020-07-15,1.3
2020-07-16,1.29
2020-07-17,1.26
2020-07-18,1.23
2020-07-19,1.21
2020-07-20,1.19
2020-07-21,1.17
2020-07-22,1.16
2020-07-23,1.13
2020-07-24,1.11
2020-07-25,1.09
2020-07-26,1.07
2020-07-27,1.06
2020-07-28,1.03
2020-07-29,1.01
2020-07-30,0.99
2020-07-31,0.97
2020-08-01,0.95
2020-08-02,0.93
2020-08-03,0.91
2020-08-04,0.89
2020-08-05,0.88
2020-08-06,0.86
2020-08-07,0.84
2020-08-08,0.82
2020-08-09,0.8
2020-08-10,0.78
2020-08-11,0.77
2020-08-12,0.76
2020-08-13,0.75
2020-08-14,0.75
2020-08-15,0.74
2020-08-16,0.74
2020-08-17,0.73
2020-08-18,0.73
2020-08-19,0.73
2020-08-20,0.73
2020-08-21,0.74
2020-08-22,0.74
2020-08-23,0.75
2020-08-24,0.76
2020-08-25,0.77
2020-08-26,0.78
2020-08-27,0.78
2020-08-28,0.79
2020-08-29,0.8
2020-08-30,0.8
2020-08-31,0.81
2020-09-01,0.82
2020-09-02,0.82
2020-09-03,0.83
2020-09-04,0.83
2020-09-05,0.83
2020-09-06,0.83
2020-09-07,0.83
2020-09-08,0.83
2020-09-09,0.83
2020-09-10,0.83
2020-09-11,0.81
2020-09-12,0.8
2020-09-13,0.79
2020-09-14,0.78
2020-09-15,0.79
2020-09-16,0.79
2020-09-17,0.79
2020-09-18,0.79
2020-09-19,0.78
2020-09-20,0.78
2020-09-21,0.78
2020-09-22,0.78
2020-09-23,0.77
2020-09-24,0.77
2020-09-25,0.77
2020-09-26,0.77
2020-09-27,0.77
2020-09-28,0.77
2020-09-29,0.76
2020-09-30,0.75
2020-10-01,0.75
2020-10-02,0.74
2020-10-03,0.72
2020-10-04,0.7
2020-10-05,0.69
2020-10-06,0.68
2020-10-07,0.66
2020-10-08,0.65
2020-10-09,0.63
2020-10-10,0.61
2020-10-11,0.59
2020-10-12,0.57
2020-10-13,0.56
2020-10-14,0.53
2020-10-15,0.52
2020-10-16,0.51
2020-10-17,0.5
2020-10-18,0.46
2020-10-19,0.43
2020-10-20,0.4
2020-10-21,0.37
2020-10-22,0.35
2020-10-23,0.33
2020-10-24,0.32
2020-10-25,0.3
2020-10-26,0.29
2020-10-27,0.28
2020-10-28,0.28
2020-10-29,0.27
2020-10-30,0.27
2020-10-31,0.27
2020-11-01,0.27
2020-11-02,0.27
2020-11-03,0.28
2020-11-04,0.29
2020-11-05,0.3
2020-11-06,0.31
2020-11-07,0.33
2020-11-08,0.35
2020-11-09,0.37
2020-11-10,0.4
2020-11-11,0.43
2020-11-12,0.46
2020-11-13,0.5
2020-11-14,0.55
2020-11-15,0.6
2020-11-16,0.56
2020-11-17,0.53
2020-11-18,0.5
2020-11-19,0.48
2020-11-20,0.47
2020-11-21,0.46
2020-11-22,0.46
2020-11-23,0.42
2020-11-24,0.38
2020-11-25,0.35
2020-11-26,0.33
2020-11-27,0.3
