2020-03-14,252.675
2020-03-15,252.675
2020-03-16,252.675
2020-03-17,252.675
2020-03-18,252.675
2020-03-19,252.675
2020-03-20,252.675
2020-03-21,252.675
2020-03-22,252.675
2020-03-23,252.675
2020-03-24,252.675
2020-03-25,252.675
2020-03-26,252.675
2020-03-27,252.675
2020-03-28,252.675
2020-03-29,252.675
2020-03-30,252.675
2020-03-31,252.675
2020-04-01,252.675
2020-04-02,252.675
2020-04-03,252.675
2020-04-04,252.675
2020-04-05,252.675
2020-04-06,252.675
2020-04-07,252.675
2020-04-08,252.675
2020-04-09,252.675
2020-04-10,252.675
2020-04-11,252.675
2020-04-12,252.675
2020-04-13,252.675
2020-04-14,252.675
2020-04-15,252.675
2020-04-16,252.675
2020-04-17,252.675
2020-04-18,252.675
2020-04-19,252.675
2020-04-20,252.675
2020-04-21,252.675
2020-04-22,252.675
2020-04-23,252.675
2020-04-24,252.675
2020-04-25,252.675
2020-04-26,252.675
2020-04-27,252.675
2020-04-28,252.675
2020-04-29,252.675
2020-04-30,252.675
2020-05-01,252.675
2020-05-02,252.675
2020-05-03,252.675
2020-05-04,252.675
2020-05-05,252.675
2020-05-06,252.675
2020-05-07,252.675
2020-05-08,252.675
2020-05-09,252.675
2020-05-10,252.675
2020-05-11,252.675
2020-05-12,252.675
2020-05-13,252.675
2020-05-14,252.675
2020-05-15,252.675
2020-05-16,252.675
2020-05-17,252.675
2020-05-18,252.675
2020-05-19,252.675
2020-05-20,252.675
2020-05-21,252.675
2020-05-22,252.675
2020-05-23,252.675
2020-05-24,252.675
2020-05-25,252.675
2020-05-26,252.675
2020-05-27,252.675
2020-05-28,252.675
2020-05-29,252.675
2020-05-30,252.675
2020-05-31,252.675
2020-06-01,252.675
2020-06-02,252.675
2020-06-03,252.675
2020-06-04,252.675
2020-06-05,252.675
2020-06-06,252.675
2020-06-07,252.675
2020-06-08,252.675
2020-06-09,252.675
2020-06-10,252.675
2020-06-11,252.675
2020-06-12,252.675
2020-06-13,252.675
2020-06-14,252.675
2020-06-15,252.675
2020-06-16,252.675
2020-06-17,252.675
2020-06-18,252.675
2020-06-19,252.675
2020-06-20,252.675
2020-06-21,252.675
2020-06-22,252.675
2020-06-23,252.675
2020-06-24,252.675
2020-06-25,252.675
2020-06-26,252.675
2020-06-27,252.675
2020-06-28,252.675
2020-06-29,252.675
2020-06-30,252.675
2020-07-01,252.675
2020-07-02,252.675
2020-07-03,252.675
2020-07-04,252.675
2020-07-05,252.675
2020-07-06,252.675
2020-07-07,252.675
2020-07-08,252.675
2020-07-09,252.675
2020-07-10,252.675
2020-07-11,252.675
2020-07-12,252.675
2020-07-13,252.675
2020-07-14,252.675
2020-07-15,252.675
2020-07-16,252.675
2020-07-17,252.675
2020-07-18,252.675
2020-07-19,252.675
2020-07-20,252.675
2020-07-21,252.675
2020-07-22,252.675
2020-07-23,252.675
2020-07-24,252.675
2020-07-25,252.675
2020-07-26,252.675
2020-07-27,252.675
2020-07-28,252.675
2020-07-29,252.675
2020-07-30,252.675
2020-07-31,252.675
2020-08-01,252.675
2020-08-02,252.675
2020-08-03,252.675
2020-08-04,252.675
2020-08-05,252.675
2020-08-06,252.675
2020-08-07,252.675
2020-08-08,252.675
2020-08-09,252.675
2020-08-10,252.675
2020-08-11,252.675
2020-08-12,252.675
2020-08-13,252.675
2020-08-14,252.675
2020-08-15,252.675
2020-08-16,252.675
2020-08-17,252.675
2020-08-18,252.675
2020-08-19,252.675
2020-08-20,252.675
2020-08-21,252.675
2020-08-22,252.675
2020-08-23,252.675
2020-08-24,252.675
2020-08-25,252.675
2020-08-26,252.675
2020-08-27,252.675
2020-08-28,252.675
2020-08-29,252.675
2020-08-30,252.675
2020-08-31,252.675
2020-09-01,252.675
2020-09-02,252.675
2020-09-03,252.675
2020-09-04,252.675
2020-09-05,252.675
2020-09-06,252.675
2020-09-07,252.675
2020-09-08,252.675
2020-09-09,252.675
2020-09-10,252.675
2020-09-11,252.675
2020-09-12,252.675
2020-09-13,252.675
2020-09-14,252.675
2020-09-15,252.675
2020-09-16,252.675
2020-09-17,252.675
2020-09-18,252.675
2020-09-19,252.675
2020-09-20,252.675
2020-09-21,252.675
2020-09-22,252.675
2020-09-23,252.675
2020-09-24,252.675
2020-09-25,252.675
2020-09-26,252.675
2020-09-27,252.675
2020-09-28,252.675
2020-09-29,252.675
2020-09-30,252.675
2020-10-01,252.675
2020-10-02,252.675
2020-10-03,252.675
2020-10-04,252.675
2020-10-05,252.675
2020-10-06,252.675
2020-10-07,252.675
2020-10-08,252.675
2020-10-09,252.675
2020-10-10,252.675
2020-10-11,252.675
2020-10-12,252.675
2020-10-13,252.675
2020-10-14,252.675
2020-10-15,252.675
2020-10-16,252.675
2020-10-17,252.675
2020-10-18,252.675
2020-10-19,252.675
2020-10-20,252.675
2020-10-21,252.675
2020-10-22,252.675
2020-10-23,252.675
2020-10-24,252.675
2020-10-25,252.675
2020-10-26,252.675
2020-10-27,252.675
2020-10-28,252.675
2020-10-29,252.675
2020-10-30,252.675
2020-10-31,252.675
2020-11-01,252.675
2020-11-02,252.675
2020-11-03,252.675
2020-11-04,252.675
2020-11-05,252.675
2020-11-06,252.675
2020-11-07,252.675
2020-11-08,252.675
2020-11-09,252.675
2020-11-10,252.675
2020-11-11,252.675
2020-11-12,252.675
2020-11-13,252.675
2020-11-14,252.675
2020-11-15,252.675
2020-11-16,252.675
2020-11-17,252.675
2020-11-18,252.675
2020-11-19,252.675
2020-11-20,252.675
2020-11-21,252.675
2020-11-22,252.675
2020-11-23,252.675
2020-11-24,252.675
2020-11-25,252.675
2020-11-26,252.675
2020-11-27,252.675
2020-11-28,252.675
2020-11-29,252.675
2020-11-30,252.675
2020-12-01,252.675
2020-12-02,252.675
2020-12-03,252.675
2020-12-04,252.675
2020-12-05,252.675
2020-12-06,252.675
2020-12-07,252.675
2020-12-08,252.675
2020-12-09,252.675
2020-12-10,252.675
2020-12-11,252.675
2020-12-12,252.675
2020-12-13,252.675
2020-12-14,252.675
2020-12-15,252.675
2020-12-16,252.675
2020-12-17,252.675
2020-12-18,252.675
2020-12-19,252.675
2020-12-20,252.675
2020-12-21,252.675
2020-12-22,252.675
2020-12-23,252.675
2020-12-24,252.675
2020-12-25,252.675
2020-12-26,252.675
2020-12-27,252.675
2020-12-28,252.675
2020-12-29,252.675
2020-12-30,252.675
2020-12-31,252.675
2021-01-01,252.675
2021-01-02,252.675
2021-01-03,252.675
2021-01-04,252.675
2021-01-05,252.675
2021-01-06,252.675
2021-01-07,252.675
2021-01-08,252.675
