2020-04-30,15.0
2020-05-01,0.0
2020-05-02,61.0
2020-05-03,52.0
2020-05-04,102.0
2020-05-05,63.0
2020-05-06,86.0
2020-05-07,82.0
2020-05-08,61.0
2020-05-09,90.0
2020-05-10,0.0
2020-05-11,49.0
2020-05-12,68.0
2020-05-13,72.0
2020-05-14,106.0
2020-05-15,211.0
2020-05-16,204.0
2020-05-17,202.0
2020-05-18,205.0
2020-05-19,207.0
2020-05-20,204.0
2020-05-21,210.0
2020-05-22,201.0
2020-05-23,187.0
2020-05-24,191.0
2020-05-25,171.0
2020-05-26,166.0
2020-05-27,158.0
2020-05-28,139.0
2020-05-29,123.0
2020-05-30,121.0
2020-05-31,123.0
2020-06-01,83.0
2020-06-02,87.0
2020-06-03,91.0
2020-06-04,98.0
2020-06-05,81.0
2020-06-06,83.0
2020-06-07,76.0
2020-06-08,80.0
2020-06-09,81.0
2020-06-10,73.0
2020-06-11,71.0
2020-06-12,68.0
2020-06-13,69.0
2020-06-14,64.0
2020-06-15,62.0
2020-06-16,63.0
2020-06-17,61.0
2020-06-18,58.0
2020-06-19,59.0
2020-06-20,61.0
2020-06-21,58.0
2020-06-22,56.0
2020-06-23,54.0
2020-06-24,63.0
2020-06-25,61.0
2020-06-26,56.0
2020-06-27,52.0
2020-06-28,50.0
2020-06-29,51.0
2020-06-30,0.0
2020-07-01,105.0
2020-07-02,53.0
2020-07-03,0.0
2020-07-04,101.0
2020-07-05,54.0
2020-07-06,49.0
2020-07-07,53.0
2020-07-08,49.0
2020-07-09,46.0
2020-07-10,47.0
2020-07-11,49.0
2020-07-12,46.0
2020-07-13,44.0
2020-07-14,47.0
2020-07-15,52.0
2020-07-16,46.0
2020-07-17,45.0
2020-07-18,48.0
2020-07-19,44.0
2020-07-20,43.0
2020-07-21,46.0
2020-07-22,48.0
2020-07-23,45.0
2020-07-24,44.0
2020-07-25,46.0
2020-07-26,42.0
2020-07-27,43.0
2020-07-28,41.0
2020-07-29,44.0
2020-07-30,46.0
2020-07-31,43.0
2020-08-01,42.0
2020-08-02,44.0
2020-08-03,43.0
2020-08-04,45.0
2020-08-05,42.0
2020-08-06,40.0
2020-08-07,41.0
2020-08-08,0.0
2020-08-09,39.0
2020-08-10,82.0
2020-08-11,44.0
2020-08-12,41.0
2020-08-13,38.0
2020-08-14,39.0
2020-08-15,40.0
2020-08-16,36.0
2020-08-17,34.0
2020-08-18,32.0
2020-08-19,35.0
2020-08-20,37.0
2020-08-21,38.0
2020-08-22,36.0
2020-08-23,34.0
2020-08-24,35.0
2020-08-25,33.0
2020-08-26,34.0
2020-08-27,36.0
2020-08-28,32.0
2020-08-29,35.0
2020-08-30,0.0
2020-08-31,67.0
2020-09-01,36.0
2020-09-02,35.0
2020-09-03,36.0
2020-09-04,34.0
2020-09-05,33.0
2020-09-06,35.0
2020-09-07,32.0
2020-09-08,36.0
2020-09-09,39.0
2020-09-10,40.0
2020-09-11,38.0
2020-09-12,37.0
2020-09-13,35.0
2020-09-14,39.0
2020-09-15,41.0
2020-09-16,42.0
2020-09-17,43.0
2020-09-18,45.0
2020-09-19,44.0
2020-09-20,43.0
2020-09-21,42.0
2020-09-22,44.0
2020-09-23,43.0
2020-09-24,45.0
2020-09-25,42.0
2020-09-26,43.0
2020-09-27,41.0
2020-09-28,39.0
2020-09-29,41.0
2020-09-30,43.0
2020-10-01,42.0
2020-10-02,41.0
2020-10-03,43.0
2020-10-04,40.0
2020-10-05,39.0
2020-10-06,40.0
2020-10-07,41.0
2020-10-08,42.0
2020-10-09,40.0
2020-10-10,43.0
2020-10-11,42.0
2020-10-12,38.0
2020-10-13,37.0
2020-10-14,39.0
2020-10-15,38.0
2020-10-16,40.0
2020-10-17,41.0
2020-10-18,38.0
2020-10-19,40.0
2020-10-20,41.0
2020-10-21,39.0
2020-10-22,40.0
2020-10-23,42.0
2020-10-24,41.0
2020-10-25,40.0
2020-10-26,43.0
2020-10-27,41.0
2020-10-28,40.0
2020-10-29,39.0
2020-10-30,38.0
2020-10-31,40.0
2020-11-01,37.0
2020-11-02,42.0
2020-11-03,43.0
2020-11-04,41.0
2020-11-05,39.0
2020-11-06,37.0
2020-11-07,38.0
2020-11-08,42.0
2020-11-09,40.0
2020-11-10,41.0
2020-11-11,39.0
2020-11-12,40.0
2020-11-13,38.0
2020-11-14,39.0
2020-11-15,37.0
2020-11-16,39.0
2020-11-17,40.0
2020-11-18,42.0
2020-11-19,41.0
2020-11-20,43.0
2020-11-21,39.0
2020-11-22,40.0
2020-11-23,38.0
2020-11-24,39.0
2020-11-25,37.0
2020-11-26,36.0
2020-11-27,38.0
2020-11-28,36.0
2020-11-29,37.0
2020-11-30,39.0
2020-12-01,37.0
2020-12-02,38.0
2020-12-03,39.0
2020-12-04,41.0
2020-12-05,40.0
2020-12-06,39.0
2020-12-07,41.0
2020-12-08,42.0
2020-12-09,40.0
2020-12-10,37.0
2020-12-11,0.0
2020-12-12,36.0
2020-12-13,80.0
2020-12-14,37.0
2020-12-15,36.0
2020-12-16,38.0
2020-12-17,37.0
2020-12-18,36.0
2020-12-19,35.0
2020-12-20,37.0
2020-12-21,38.0
2020-12-22,36.0
2020-12-23,37.0
2020-12-24,35.0
2020-12-25,32.0
2020-12-26,34.0
2020-12-27,33.0
2020-12-28,32.0
2020-12-29,28.0
2020-12-30,31.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,4.0
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,5.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
