2020-03-14,183629.0
2020-03-15,183629.0
2020-03-16,183629.0
2020-03-17,183629.0
2020-03-18,183629.0
2020-03-19,183629.0
2020-03-20,183629.0
2020-03-21,183629.0
2020-03-22,183629.0
2020-03-23,183629.0
2020-03-24,183629.0
2020-03-25,183629.0
2020-03-26,183629.0
2020-03-27,183629.0
2020-03-28,183629.0
2020-03-29,183629.0
2020-03-30,183629.0
2020-03-31,183629.0
2020-04-01,183629.0
2020-04-02,183629.0
2020-04-03,183629.0
2020-04-04,183629.0
2020-04-05,183629.0
2020-04-06,183629.0
2020-04-07,183629.0
2020-04-08,183629.0
2020-04-09,183629.0
2020-04-10,183629.0
2020-04-11,183629.0
2020-04-12,183629.0
2020-04-13,183629.0
2020-04-14,183629.0
2020-04-15,183629.0
2020-04-16,183629.0
2020-04-17,183629.0
2020-04-18,183629.0
2020-04-19,183629.0
2020-04-20,183629.0
2020-04-21,183629.0
2020-04-22,183629.0
2020-04-23,183629.0
2020-04-24,183629.0
2020-04-25,183629.0
2020-04-26,183629.0
2020-04-27,183629.0
2020-04-28,183629.0
2020-04-29,183629.0
2020-04-30,183629.0
2020-05-01,183629.0
2020-05-02,183629.0
2020-05-03,183629.0
2020-05-04,183629.0
2020-05-05,183629.0
2020-05-06,183629.0
2020-05-07,183629.0
2020-05-08,183629.0
2020-05-09,183629.0
2020-05-10,183629.0
2020-05-11,183629.0
2020-05-12,183629.0
2020-05-13,183629.0
2020-05-14,183629.0
2020-05-15,183629.0
2020-05-16,183629.0
2020-05-17,183629.0
2020-05-18,183629.0
2020-05-19,183629.0
2020-05-20,183629.0
2020-05-21,183629.0
2020-05-22,183629.0
2020-05-23,183629.0
2020-05-24,183629.0
2020-05-25,183629.0
2020-05-26,183629.0
2020-05-27,183629.0
2020-05-28,183629.0
2020-05-29,183629.0
2020-05-30,183629.0
2020-05-31,183629.0
2020-06-01,183629.0
2020-06-02,183629.0
2020-06-03,183629.0
2020-06-04,183629.0
2020-06-05,183629.0
2020-06-06,183629.0
2020-06-07,183629.0
2020-06-08,183629.0
2020-06-09,183629.0
2020-06-10,183629.0
2020-06-11,183629.0
2020-06-12,183629.0
2020-06-13,183629.0
2020-06-14,183629.0
2020-06-15,183629.0
2020-06-16,183629.0
2020-06-17,183629.0
2020-06-18,183629.0
2020-06-19,183629.0
2020-06-20,183629.0
2020-06-21,183629.0
2020-06-22,183629.0
2020-06-23,183629.0
2020-06-24,183629.0
2020-06-25,183629.0
2020-06-26,183629.0
2020-06-27,183629.0
2020-06-28,183629.0
2020-06-29,183629.0
2020-06-30,183629.0
2020-07-01,183629.0
2020-07-02,183629.0
2020-07-03,183629.0
2020-07-04,183629.0
2020-07-05,183629.0
2020-07-06,183629.0
2020-07-07,183629.0
2020-07-08,183629.0
2020-07-09,183629.0
2020-07-10,183629.0
2020-07-11,183629.0
2020-07-12,183629.0
2020-07-13,183629.0
2020-07-14,183629.0
2020-07-15,183629.0
2020-07-16,183629.0
2020-07-17,183629.0
2020-07-18,183629.0
2020-07-19,183629.0
2020-07-20,183629.0
2020-07-21,183629.0
2020-07-22,183629.0
2020-07-23,183629.0
2020-07-24,183629.0
2020-07-25,183629.0
2020-07-26,183629.0
2020-07-27,183629.0
2020-07-28,183629.0
2020-07-29,183629.0
2020-07-30,183629.0
2020-07-31,183629.0
2020-08-01,183629.0
2020-08-02,183629.0
2020-08-03,183629.0
2020-08-04,183629.0
2020-08-05,183629.0
2020-08-06,183629.0
2020-08-07,183629.0
2020-08-08,183629.0
2020-08-09,183629.0
2020-08-10,183629.0
2020-08-11,183629.0
2020-08-12,183629.0
2020-08-13,183629.0
2020-08-14,183629.0
2020-08-15,183629.0
2020-08-16,183629.0
2020-08-17,183629.0
2020-08-18,183629.0
2020-08-19,183629.0
2020-08-20,183629.0
2020-08-21,183629.0
2020-08-22,183629.0
2020-08-23,183629.0
2020-08-24,183629.0
2020-08-25,183629.0
2020-08-26,183629.0
2020-08-27,183629.0
2020-08-28,183629.0
2020-08-29,183629.0
2020-08-30,183629.0
2020-08-31,183629.0
2020-09-01,183629.0
2020-09-02,183629.0
2020-09-03,183629.0
2020-09-04,183629.0
2020-09-05,183629.0
2020-09-06,183629.0
2020-09-07,183629.0
2020-09-08,183629.0
2020-09-09,183629.0
2020-09-10,183629.0
2020-09-11,183629.0
2020-09-12,183629.0
2020-09-13,183629.0
2020-09-14,183629.0
2020-09-15,183629.0
2020-09-16,183629.0
2020-09-17,183629.0
2020-09-18,183629.0
2020-09-19,183629.0
2020-09-20,183629.0
2020-09-21,183629.0
2020-09-22,183629.0
2020-09-23,183629.0
2020-09-24,183629.0
2020-09-25,183629.0
2020-09-26,183629.0
2020-09-27,183629.0
2020-09-28,183629.0
2020-09-29,183629.0
2020-09-30,183629.0
2020-10-01,183629.0
2020-10-02,183629.0
2020-10-03,183629.0
2020-10-04,183629.0
2020-10-05,183629.0
2020-10-06,183629.0
2020-10-07,183629.0
2020-10-08,183629.0
2020-10-09,183629.0
2020-10-10,183629.0
2020-10-11,183629.0
2020-10-12,183629.0
2020-10-13,183629.0
2020-10-14,183629.0
2020-10-15,183629.0
2020-10-16,183629.0
2020-10-17,183629.0
2020-10-18,183629.0
2020-10-19,183629.0
2020-10-20,183629.0
2020-10-21,183629.0
2020-10-22,183629.0
2020-10-23,183629.0
2020-10-24,183629.0
2020-10-25,183629.0
2020-10-26,183629.0
2020-10-27,183629.0
2020-10-28,183629.0
2020-10-29,183629.0
2020-10-30,183629.0
2020-10-31,183629.0
2020-11-01,183629.0
2020-11-02,183629.0
