2020-02-29,126.459
2020-03-01,126.459
2020-03-02,126.459
2020-03-03,126.459
2020-03-04,126.459
2020-03-05,126.459
2020-03-06,126.459
2020-03-07,126.459
2020-03-08,126.459
2020-03-09,126.459
2020-03-10,126.459
2020-03-11,126.459
2020-03-12,126.459
2020-03-13,126.459
2020-03-14,126.459
2020-03-15,126.459
2020-03-16,126.459
2020-03-17,126.459
2020-03-18,126.459
2020-03-19,126.459
2020-03-20,126.459
2020-03-21,126.459
2020-03-22,126.459
2020-03-23,126.459
2020-03-24,126.459
2020-03-25,126.459
2020-03-26,126.459
2020-03-27,126.459
2020-03-28,126.459
2020-03-29,126.459
2020-03-30,126.459
2020-03-31,126.459
2020-04-01,126.459
2020-04-02,126.459
2020-04-03,126.459
2020-04-04,126.459
2020-04-05,126.459
2020-04-06,126.459
2020-04-07,126.459
2020-04-08,126.459
2020-04-09,126.459
2020-04-10,126.459
2020-04-11,126.459
2020-04-12,126.459
2020-04-13,126.459
2020-04-14,126.459
2020-04-15,126.459
2020-04-16,126.459
2020-04-17,126.459
2020-04-18,126.459
2020-04-19,126.459
2020-04-20,126.459
2020-04-21,126.459
2020-04-22,126.459
2020-04-23,126.459
2020-04-24,126.459
2020-04-25,126.459
2020-04-26,126.459
2020-04-27,126.459
2020-04-28,126.459
2020-04-29,126.459
2020-04-30,126.459
2020-05-01,126.459
2020-05-02,126.459
2020-05-03,126.459
2020-05-04,126.459
2020-05-05,126.459
2020-05-06,126.459
2020-05-07,126.459
2020-05-08,126.459
2020-05-09,126.459
2020-05-10,126.459
2020-05-11,126.459
2020-05-12,126.459
2020-05-13,126.459
2020-05-14,126.459
2020-05-15,126.459
2020-05-16,126.459
2020-05-17,126.459
2020-05-18,126.459
2020-05-19,126.459
2020-05-20,126.459
2020-05-21,126.459
2020-05-22,126.459
2020-05-23,126.459
2020-05-24,126.459
2020-05-25,126.459
2020-05-26,126.459
2020-05-27,126.459
2020-05-28,126.459
2020-05-29,126.459
2020-05-30,126.459
2020-05-31,126.459
2020-06-01,126.459
2020-06-02,126.459
2020-06-03,126.459
2020-06-04,126.459
2020-06-05,126.459
2020-06-06,126.459
2020-06-07,126.459
2020-06-08,126.459
2020-06-09,126.459
2020-06-10,126.459
2020-06-11,126.459
2020-06-12,126.459
2020-06-13,126.459
2020-06-14,126.459
2020-06-15,126.459
2020-06-16,126.459
2020-06-17,126.459
2020-06-18,126.459
2020-06-19,126.459
2020-06-20,126.459
2020-06-21,126.459
2020-06-22,126.459
2020-06-23,126.459
2020-06-24,126.459
2020-06-25,126.459
2020-06-26,126.459
2020-06-27,126.459
2020-06-28,126.459
2020-06-29,126.459
2020-06-30,126.459
2020-07-01,126.459
2020-07-02,126.459
2020-07-03,126.459
2020-07-04,126.459
2020-07-05,126.459
2020-07-06,126.459
2020-07-07,126.459
2020-07-08,126.459
2020-07-09,126.459
2020-07-10,126.459
2020-07-11,126.459
2020-07-12,126.459
2020-07-13,126.459
2020-07-14,126.459
2020-07-15,126.459
2020-07-16,126.459
2020-07-17,126.459
2020-07-18,126.459
2020-07-19,126.459
2020-07-20,126.459
2020-07-21,126.459
2020-07-22,126.459
2020-07-23,126.459
2020-07-24,126.459
2020-07-25,126.459
2020-07-26,126.459
2020-07-27,126.459
2020-07-28,126.459
2020-07-29,126.459
2020-07-30,126.459
2020-07-31,126.459
2020-08-01,126.459
2020-08-02,126.459
2020-08-03,126.459
2020-08-04,126.459
2020-08-05,126.459
2020-08-06,126.459
2020-08-07,126.459
2020-08-08,126.459
2020-08-09,126.459
2020-08-10,126.459
2020-08-11,126.459
2020-08-12,126.459
2020-08-13,126.459
2020-08-14,126.459
2020-08-15,126.459
2020-08-16,126.459
2020-08-17,126.459
2020-08-18,126.459
2020-08-19,126.459
2020-08-20,126.459
2020-08-21,126.459
2020-08-22,126.459
2020-08-23,126.459
2020-08-24,126.459
2020-08-25,126.459
2020-08-26,126.459
2020-08-27,126.459
2020-08-28,126.459
2020-08-29,126.459
2020-08-30,126.459
2020-08-31,126.459
2020-09-01,126.459
2020-09-02,126.459
2020-09-03,126.459
2020-09-04,126.459
2020-09-05,126.459
2020-09-06,126.459
2020-09-07,126.459
2020-09-08,126.459
2020-09-09,126.459
2020-09-10,126.459
2020-09-11,126.459
2020-09-12,126.459
2020-09-13,126.459
2020-09-14,126.459
2020-09-15,126.459
2020-09-16,126.459
2020-09-17,126.459
2020-09-18,126.459
2020-09-19,126.459
2020-09-20,126.459
2020-09-21,126.459
2020-09-22,126.459
2020-09-23,126.459
2020-09-24,126.459
2020-09-25,126.459
2020-09-26,126.459
2020-09-27,126.459
2020-09-28,126.459
2020-09-29,126.459
2020-09-30,126.459
2020-10-01,126.459
2020-10-02,126.459
2020-10-03,126.459
2020-10-04,126.459
2020-10-05,126.459
2020-10-06,126.459
2020-10-07,126.459
2020-10-08,126.459
2020-10-09,126.459
2020-10-10,126.459
2020-10-11,126.459
2020-10-12,126.459
2020-10-13,126.459
2020-10-14,126.459
2020-10-15,126.459
2020-10-16,126.459
2020-10-17,126.459
2020-10-18,126.459
2020-10-19,126.459
2020-10-20,126.459
2020-10-21,126.459
2020-10-22,126.459
2020-10-23,126.459
2020-10-24,126.459
2020-10-25,126.459
2020-10-26,126.459
2020-10-27,126.459
2020-10-28,126.459
2020-10-29,126.459
2020-10-30,126.459
2020-10-31,126.459
2020-11-01,126.459
2020-11-02,126.459
2020-11-03,126.459
2020-11-04,126.459
2020-11-05,126.459
2020-11-06,126.459
2020-11-07,126.459
2020-11-08,126.459
2020-11-09,126.459
2020-11-10,126.459
2020-11-11,126.459
2020-11-12,126.459
2020-11-13,126.459
2020-11-14,126.459
2020-11-15,126.459
2020-11-16,126.459
2020-11-17,126.459
2020-11-18,126.459
2020-11-19,126.459
2020-11-20,126.459
2020-11-21,126.459
2020-11-22,126.459
2020-11-23,126.459
2020-11-24,126.459
2020-11-25,126.459
2020-11-26,126.459
2020-11-27,126.459
2020-11-28,126.459
2020-11-29,126.459
2020-11-30,126.459
2020-12-01,126.459
2020-12-02,126.459
2020-12-03,126.459
2020-12-04,126.459
2020-12-05,126.459
2020-12-06,126.459
2020-12-07,126.459
2020-12-08,126.459
2020-12-09,126.459
2020-12-10,126.459
2020-12-11,126.459
2020-12-12,126.459
2020-12-13,126.459
2020-12-14,126.459
2020-12-15,126.459
2020-12-16,126.459
2020-12-17,126.459
2020-12-18,126.459
2020-12-19,126.459
2020-12-20,126.459
2020-12-21,126.459
2020-12-22,126.459
2020-12-23,126.459
2020-12-24,126.459
2020-12-25,126.459
2020-12-26,126.459
2020-12-27,126.459
2020-12-28,126.459
2020-12-29,126.459
2020-12-30,126.459
2020-12-31,126.459
2021-01-01,126.459
2021-01-02,126.459
2021-01-03,126.459
2021-01-04,126.459
2021-01-05,126.459
2021-01-06,126.459
2021-01-07,126.459
2021-01-08,126.459
